0020,(0.3864497561543976, 0.5015492057882851),(0.4085212721372171, 0.5334260663761317),(0.3849898559470437, 0.5030846797594373),(0.4074660771681309, 0.5353866805235736)
0021,(0.3483665284793118, 0.4719983141851427),(0.3649395549490615, 0.49572189218263396),(0.347461156775168, 0.4721123494664235),(0.3641053977079389, 0.495873890567875)
0022,(0.31599389280899404, 0.4450673602375208),(0.32391633387134844, 0.4562617082241124),(0.31532818879186, 0.444964478919778),(0.3232158968179535, 0.4560671608188755)
0023,(0.29050739079972043, 0.4207268172060673),(0.2869854583124498, 0.4157132967809653),(0.28988614433967186, 0.421907155151233),(0.28696121178373746, 0.4175701273017062)
0024,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.2782567141366594, 0.4115568693161646),(0.2692384336927529, 0.3984966315696005)
0025,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.2774301182710426, 0.41158016834729),(0.26838344351663324, 0.3983946391450913)
0026,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.27718591467832043, 0.41203507215537677),(0.2683884176295148, 0.3991316370814318)
0027,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.2771867051442798, 0.41169553881300663),(0.26819402017422433, 0.39855028169345885)
0028,(0.2784952113907595, 0.4101204471530391),(0.2686582983041417, 0.3960725148268817),(0.2777107129096219, 0.4113721265000134),(0.26855845067755, 0.3980864376638236)
0029,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.27925413355588447, 0.411273958423285),(0.2701226175425546, 0.39818160568703226)
0030,(0.28274175832671, 0.41091173963287103),(0.27356740542540825, 0.39813877104687956),(0.28233051433606127, 0.41067667924321405),(0.27300240127381104, 0.3976702734739819)
0031,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.2887517669378936, 0.4105433705913202),(0.2796222684621963, 0.39844673477402015)
0032,(0.2978914509912407, 0.4084865124363984),(0.2879237402930266, 0.3962585998661278),(0.29689411975022617, 0.41013806493181304),(0.2878257199352121, 0.39891742390504725)
0033,(0.30912920576899383, 0.4087734682307031),(0.2996355859291735, 0.3981552739545972),(0.30828391873539385, 0.4093483536180011),(0.2990886895420557, 0.3990195710668909)
0034,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.3216230265057676, 0.4087671882434926),(0.31236102022809664, 0.39948189976730897)
0035,(0.33927222128152157, 0.4070223650752434),(0.32926322993833557, 0.39816952546839923),(0.33833609417891886, 0.4082679478725748),(0.3289792364638644, 0.40013425978503586)
0036,(0.35792231202420854, 0.40743654401723584),(0.34818667419746285, 0.4001484842493528),(0.3571088071355939, 0.40793716682869263),(0.34762906191312837, 0.4009051619781909)
0037,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.37816172609725585, 0.40855292358303286),(0.36890812488285807, 0.40299352029364754)
0038,(0.40168356257243, 0.4074972729559558),(0.391739553251401, 0.4022424701846701),(0.40063520497028104, 0.4091935560943223),(0.3914933154617861, 0.4048414822976516)
0039,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.42303676342144336, 0.40999969850190576),(0.414009056402457, 0.4066609831802479)
0040,(0.4467713028634632, 0.4100146406133419),(0.43747514038106416, 0.4071046069517935),(0.44572958730839907, 0.4116493659843218),(0.43712974957678963, 0.4095245409485535)
0041,(0.46898788140922854, 0.4140786352421464),(0.461074248329282, 0.4133141209664022),(0.46703562514437347, 0.4145371614255562),(0.45932546669716556, 0.41396849011753883)
0042,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.48808507023622183, 0.42100000026257717),(0.48247901930571224, 0.42324883949269954)
0043,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.5043512770865879, 0.42659369329255614),(0.5003891051942726, 0.4309426861587925)
0044,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.5188231820348486, 0.4323422071855032),(0.5164144639507526, 0.4385948380205345)
0045,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.5339666590803507, 0.4402782282048578),(0.5335425949537682, 0.44886172119817574)
0046,(0.5486150766433924, 0.4478046028507402),(0.5498231430164364, 0.4582454646001235),(0.5478699460420411, 0.448109975134646),(0.5491714309249227, 0.4586567839023886)
0047,(0.562143976901786, 0.45767078236232434),(0.5653061897292777, 0.47026378049497),(0.5616742560331358, 0.4578088606261944),(0.5648794479085608, 0.4704518400613078)
0048,(0.5758323813469737, 0.468234594536542),(0.580748777324211, 0.48268231956999275),(0.5749919882988881, 0.4691907017836885),(0.5801145692446652, 0.48387140647283244)
0049,(2.111835035767056, 2.438652702343261),(0.5299828893449767, 0.39455510082650136),(0.5866117861035931, 0.4805629747029032),(0.5933174250228332, 0.4968511655789983)
0050,(0.5982092829516457, 0.4930960108521477),(0.606292576186032, 0.5106899879955691),(0.5970854449989134, 0.4928678500579108),(0.6051836721090922, 0.5104945432959869)
0051,(0.6068902754748118, 0.5063365545447529),(0.6161495282250269, 0.5249792956907852),(0.6065572827404884, 0.507229014403987),(0.6159227708571744, 0.5259837606544717)
0052,(0.6140475653627389, 0.5196728745794392),(0.6241679276290237, 0.5389808883466555),(0.6133475826793824, 0.5206444264284231),(0.6235772413501559, 0.540070432482648)
0053,(0.6192838345500411, 0.5334258889184783),(0.6300196809138492, 0.5531017314028519),(0.6185141774579641, 0.5348696555888187),(0.6293667882050502, 0.5546624360867016)
0054,(0.6226887872659732, 0.5485424962151206),(0.6338271540783742, 0.5683081466542036),(0.6214128904920388, 0.5487317109030119),(0.6326340118821365, 0.568608845256815)
0055,(0.6231809055727051, 0.562386891197297),(0.6345122180760185, 0.5820462376910721),(0.6232645107810775, 0.562963715692023),(0.6345931456081284, 0.5826046963438282)
0056,(0.6226242380598317, 0.5755686203693221),(0.6339334386772513, 0.5948830573782737),(0.6218753959100543, 0.5763999212469528),(0.6332254392611714, 0.5957523729349307)
0057,(0.6199062362042824, 0.589194741782306),(0.6310834050699277, 0.6080390612644124),(0.6193012579058417, 0.5899077657414487),(0.6304998256297614, 0.6087671341554973)
0058,(0.6122594154764891, 0.6016184806090771),(0.6235109028123995, 0.6203224125342277),(0.6115248659188341, 0.6029545839178816),(0.622767197706191, 0.6216209265121769)
0059,(0.5962940623980351, 0.6160893385964699),(0.6080280547382446, 0.6351642846800143),(0.5951342392112595, 0.6163909524195819),(0.6069486364028731, 0.6355662851597117)
0060,(0.5716239158170648, 0.6304315431376974),(0.5844688999708079, 0.6506769278825181),(0.5709144465123588, 0.6318352764093962),(0.5837026313194595, 0.6519798802522079)
0061,(0.5374304705920896, 0.6453690722473518),(0.5520617374896437, 0.6675762661656349),(0.5367938251892304, 0.6453105526799241),(0.5514918818221326, 0.6676026097164947)
0062,(0.49567222318889237, 0.6595602217888179),(0.512583671639196, 0.6842795267508153),(0.49557691706116125, 0.6598559050496583),(0.5124590031114171, 0.6845329089395575)
0063,(0.4474008311307407, 0.6719314699912039),(0.4668094286417168, 0.6993770074845712),(0.4469990639051562, 0.6722651265498947),(0.4663888512795151, 0.6996807917048622)
0064,(0.3957605744898822, 0.6825295356804253),(0.4171057420370068, 0.7119731198775078),(0.39473279641481396, 0.6844950437627539),(0.4157752728243258, 0.7135444184838822)
0065,(0.3439090742338191, 0.6936775103377391),(0.36535202065585537, 0.7228616395277899),(0.34224193659713986, 0.6944194393542715),(0.36356614782455, 0.7234472496981686)
0066,(0.2952584231060347, 0.7036620644579222),(0.3146773398018712, 0.7300684911150928),(0.29426342107195813, 0.705088760353421),(0.31329849944181554, 0.7310354100998706)
0067,(0.25367061164869575, 0.7133912387775271),(0.2688283541646399, 0.7344135584039901),(0.25264958297972306, 0.7146782081743582),(0.26736439931830036, 0.735181411340301)
0068,(0.21886853012206808, 0.7213816951029675),(0.22854834829393322, 0.7356116515668075),(0.21761219839278922, 0.7231052829704989),(0.2265919423906979, 0.7365290247308214)
0069,(0.19325231067817938, 0.7289910290567685),(0.19697468130143925, 0.7359615552497587),(0.19182328398302673, 0.7302968356048549),(0.194867667320759, 0.736481875008713)
0070,(0.17557927095531545, 0.7344839084945955),(0.17431363903961739, 0.7354019992572798),(0.17443011425830957, 0.7355355053954544),(0.17256313678659962, 0.7357592629086216)
0071,(0.16543406126649218, 0.7378605120857553),(0.160901970986163, 0.7348279863616994),(0.163786206772639, 0.7388828226493493),(0.15852292573392202, 0.7349914739944994)
0072,(0.1622886110391235, 0.7389772660162233),(0.156666931899335, 0.7346305958836047),(0.160603159642271, 0.7403056987607061),(0.1541120334280084, 0.7349498826775156)
0073,(0.16554008499834572, 0.7397002894943361),(0.16034298149519755, 0.7359630548037949),(0.16482177726932612, 0.740747144286702),(0.15907859452546802, 0.7363930802144123)
0074,(0.1765762476475885, 0.7419155843245767),(0.17275519001866035, 0.7401157877221933),(0.17554069613643497, 0.7428014145663663),(0.17118782129391086, 0.7403877883315704)
0075,(0.19552227166254044, 0.7450053271579896),(0.1938249062366051, 0.7460920248726033),(0.194536198696043, 0.7465437038275846),(0.19210258828250737, 0.746793852268541)
0076,(0.22287998279864407, 0.7499784553238072),(0.2230809185404814, 0.7536360378691089),(0.22130962148314426, 0.7504937439205557),(0.22113001915830477, 0.7537042402979843)
0077,(0.2588068838626638, 0.7564131230045287),(0.26008233514969614, 0.761455823028717),(0.25652413833082877, 0.7579243710717138),(0.2570621714540611, 0.7621103498330443)
0078,(0.3023789974608726, 0.7645436208958214),(0.30304837264882023, 0.768672995007864),(0.3009066303914558, 0.7654212182213413),(0.30120386157888035, 0.7691161906734005)
0079,(0.35333579718105, 0.7737013391178993),(0.3514554402365371, 0.7742657789149254),(0.3518325368852757, 0.774685663930056),(0.3496042202651788, 0.7748377990315585)
0080,(0.4083240007882811, 0.782131032326115),(0.40234766329068306, 0.7770322887273234),(0.40741094114497667, 0.7836621114273487),(0.4009308923524264, 0.7779382472166552)
0081,(0.46582882312121243, 0.7906813431283861),(0.4540833356818226, 0.7777215829763493),(0.46446407973486115, 0.7919926498829772),(0.4523502659636254, 0.7785712157408564)
0082,(0.5198647466483786, 0.797264107753649),(0.5021075482936839, 0.7761332814096316),(0.5186227800361123, 0.7984743220640685),(0.5005520390381215, 0.7769433097198465)
0083,(0.5691989975901606, 0.8013043054044866),(0.5459617745530516, 0.7727062009815425),(0.5686147717980334, 0.8019272285192045),(0.5452212780574985, 0.7731269065412132)
0084,(0.611465953997131, 0.8022706632529829),(0.5840285347088909, 0.7678999614012673),(0.6099370609019523, 0.8033974014742916),(0.5822723360373332, 0.7687346188485205)
0085,(0.6449523890391047, 0.8002981250897772),(0.6149476041458306, 0.7623306586548375),(0.6447454516728457, 0.8029435689373607),(0.6139001129266024, 0.7638619615580353)
0086,(0.6705458240702771, 0.7975989223045205),(0.6389182660635142, 0.7573062297420103),(0.6698423731264698, 0.7995546319542123),(0.6376564185801592, 0.7585246143850444)
0087,(0.6917045869674887, 0.7901644543825059),(0.6603597619630079, 0.7500871852509241),(0.6921100829436173, 0.7915656711481749),(0.6602897521093398, 0.7508518533206656)
0088,(0.7133165203513314, 0.7759235550291458),(0.6842059700355589, 0.7386346891317402),(0.7127796224924938, 0.7787838234624699),(0.6828722928008424, 0.740436897281416)
0089,(0.7353209312242601, 0.7549082772565646),(0.7101323222647986, 0.7226278788045244),(0.7335099098251721, 0.7579865171803291),(0.7076405070363885, 0.7248163259236313)
0090,(0.75504894614709, 0.7304453745519491),(0.7345163161291786, 0.7041479727281253),(0.7536771297300138, 0.7317151458081623),(0.7329429330118287, 0.7051669009722575)
0091,(0.7721921599904289, 0.7021602428502114),(0.7569365519515698, 0.682685412786376),(0.7720117031962626, 0.7029323972963206),(0.7565989354807416, 0.6832489758478877)
0092,(0.787591322462067, 0.6680783779569863),(0.7782394960239842, 0.6562833969650185),(0.7867806624941629, 0.6695521808654321),(0.777201403610051, 0.6574661126838139)
0093,(0.7995685278598144, 0.6331452665864183),(0.7955136967410597, 0.6282879430253155),(0.7991279842236898, 0.6340058933602051),(0.7949613826047721, 0.629006676043288)
0094,(0.8083533610537539, 0.5968880237783631),(0.8088520992831651, 0.598080184053523),(0.8077569736587016, 0.598660386284539),(0.8080649450631574, 0.5996040863413908)
0095,(0.8148517687451156, 0.5622169569632521),(0.8186456219116596, 0.5678703619884368),(0.8146726197826613, 0.5639884255240476),(0.8183233822726423, 0.5694411601461185)
0096,(0.8184745114006693, 0.5315898478574341),(0.8242433060060868, 0.5400520836839897),(0.8192317611722049, 0.5340610936352002),(0.824882611977118, 0.5423077661642906)
