20 0.4005207419395447 0.5154941082000732 128 124 (0.4005207419395447,0.5154941082000732,2.0170090198516846) (-0.23169127106666565,-0.027064824476838112,2.0170090198516846)
21 0.36893031001091003 0.49055978655815125 118 118 (0.36893031001091003,0.49055978655815125,2.072242259979248) (-0.31362608075141907,0.016941526904702187,2.072242259979248)
22 0.34081998467445374 0.4670066833496094 109 112 (0.34081998467445374,0.4670066833496094,2.126051425933838) (-0.39077937602996826,0.060747794806957245,2.126051425933838)
23 0.3167021572589874 0.4458843767642975 101 107 (0.3167021572589874,0.4458843767642975,2.176365375518799) (-0.4606366753578186,0.10199643671512604,2.176365375518799)
24 0.2968869209289551 0.42800474166870117 95 103 (0.2968869209289551,0.42800474166870117,2.221285104751587) (-0.5209685564041138,0.1384964883327484,2.221285104751587)
25 0.28155264258384705 0.4139426648616791 90 99 (0.28155264258384705,0.4139426648616791,2.2591607570648193) (-0.5698536038398743,0.1683703511953354,2.2591607570648193)
26 0.27080732583999634 0.40406665205955505 87 97 (0.27080732583999634,0.40406665205955505,2.2886388301849365) (-0.6056857109069824,0.1901417076587677,2.2886388301849365)
27 0.264739066362381 0.39858704805374146 85 96 (0.264739066362381,0.39858704805374146,2.3086776733398438) (-0.6271659731864929,0.20276233553886414,2.3086776733398438)
28 0.26345157623291016 0.397611528635025 84 95 (0.26345157623291016,0.397611528635025,2.3185336589813232) (-0.6332902908325195,0.20558671653270721,2.3185336589813232)
29 0.26626235246658325 0.39909765124320984 85 96 (0.26626235246658325,0.39909765124320984,2.3220443725585938) (-0.6267127990722656,0.20290948450565338,2.3220443725585938)
30 0.27242761850357056 0.4009788930416107 87 96 (0.27242761850357056,0.4009788930416107,2.323359966278076) (-0.610527753829956,0.19923925399780273,2.323359966278076)
31 0.2819443345069885 0.40327686071395874 90 97 (0.2819443345069885,0.40327686071395874,2.322422981262207) (-0.5847604870796204,0.19453705847263336,2.322422981262207)
32 0.2947286367416382 0.406001478433609 94 97 (0.2947286367416382,0.406001478433609,2.3191916942596436) (-0.5497109293937683,0.18879401683807373,2.3191916942596436)
33 0.31058794260025024 0.40914496779441833 99 98 (0.31058794260025024,0.40914496779441833,2.313645601272583) (-0.5060271620750427,0.18204402923583984,2.313645601272583)
34 0.32919666171073914 0.41267508268356323 105 99 (0.32919666171073914,0.41267508268356323,2.3057937622070312) (-0.45476406812667847,0.17437702417373657,2.3057937622070312)
35 0.3500831127166748 0.41653287410736084 112 100 (0.3500831127166748,0.41653287410736084,2.2956955432891846) (-0.39740586280822754,0.16594354808330536,2.2956955432891846)
36 0.3726329803466797 0.42063412070274353 119 101 (0.3726329803466797,0.42063412070274353,2.2834854125976562) (-0.33583396673202515,0.15695051848888397,2.2834854125976562)
