0000,(0.7294777068607159, 0.5605399803967654),(0.7290335785835338, 0.5647400574398889),(0.7286641346556073, 0.563732080831935),(0.7282247687353376, 0.567926118133629)
0004,(0.7041688287701855, 0.560664408427721),(0.7037705474225802, 0.5647759312452307),(0.7043797545997115, 0.5630624824507473),(0.703983822525255, 0.5671719382042006)
0008,(0.6356949293996692, 0.5577994126996229),(0.6354097053520018, 0.5616867143109043),(0.6356160858238291, 0.5615191572521927),(0.6353363728491139, 0.5654007850370897)
0012,(0.5487129659633392, 0.5556921510832287),(0.5485541857865766, 0.5593275024570592),(0.5482101256735352, 0.5595230905256154),(0.5480590968921506, 0.5631513296848429)
0016,(3.2379892555860277, 3.499580373741411),(3.223169217194874, 3.5118637032159086),(0.48225627656929415, 0.5569160118510035),(0.48218179380619963, 0.5603905900340176)
0020,(3.2379892555860277, 3.499580373741411),(3.223169217194874, 3.5118637032159086),(0.4599957710196252, 0.5571662864796993),(0.4599452315044954, 0.560595844012473)
0024,(3.2379892555860277, 3.499580373741411),(3.223169217194874, 3.5118637032159086),(0.46240267627407716, 0.5856123469897268),(0.4624136185702854, 0.5890032354747698)
0028,(3.2379892555860277, 3.499580373741411),(3.223169217194874, 3.5118637032159086),(0.47044321201585904, 0.668362790588447),(0.47062909319683177, 0.6715354750987705)
0032,(0.48193363716355453, 0.7702417961975845),(0.4823278390215351, 0.7729543559859082),(0.4805051454708429, 0.7736929587371315),(0.4809098421642668, 0.7763864448680016)
0036,(0.4892479147296691, 0.851729592834217),(0.48981018311168967, 0.8539453118857865),(0.4892405455517519, 0.8552536426769817),(0.48981077709987275, 0.8574459420288294)
0040,(0.49192109026708675, 0.8788493120627656),(0.492538587270662, 0.8808778622686941),(0.4917364978177168, 0.8828947815736825),(0.492363556832232, 0.8848952923451021)
0044,(0.5111951613693368, 0.8801854590424985),(0.5117710046893991, 0.8821858798821052),(0.5098143336855765, 0.8844672395236333),(0.5104029160425454, 0.8864374612035189)
0048,(0.568789065076782, 0.8833942666683767),(0.5692290447396013, 0.8853703078298141),(0.567490767970241, 0.8864977183199847),(0.5679405319352004, 0.8884476027296722)
0052,(0.6547513044929567, 0.8866410723974916),(0.654962122635971, 0.8887368312414381),(0.655897901779245, 0.8906888290969706),(0.6561128450464189, 0.8927507704121971)
0056,(0.7487265585703136, 0.8893238219979769),(0.7486599441204185, 0.8917359529539599),(0.7492314154366178, 0.8942670491660052),(0.749170972814476, 0.8966334010458517)
0060,(0.8257546839907259, 0.8910281849587762),(0.8254448760806528, 0.893823345117402),(0.82646595863841, 0.8963446690378944),(0.8261608928754798, 0.8990914056362178)
