140 0.5131802558898926 0.20062664151191711 164 48 (0.5131802558898926,0.20062664151191711,3.5200753211975098) (0.038435325026512146,0.6547582149505615,3.520075559616089)
144 0.44954127073287964 0.19674399495124817 144 47 (0.44954127073287964,0.19674399495124817,3.52103853225708) (-0.14718440175056458,0.6634314060211182,3.5210390090942383)
148 0.3737473785877228 0.1921198070049286 120 46 (0.3737473785877228,0.1921198070049286,3.522186517715454) (-0.3683895766735077,0.6737672686576843,3.5221869945526123)
152 0.30239978432655334 0.1877669095993042 97 45 (0.30239978432655334,0.1877669095993042,3.523267984390259) (-0.5767500996589661,0.6835029721260071,3.523268222808838)
156 0.25493139028549194 0.1848708838224411 82 44 (0.25493139028549194,0.1848708838224411,3.5239877700805664) (-0.7154456377029419,0.6899835467338562,3.5239880084991455)
160 0.2394534796476364 0.1839265674352646 77 44 (0.2394534796476364,0.1839265674352646,3.5242223739624023) (-0.7606821060180664,0.6920972466468811,3.5242228507995605)
164 0.2667575180530548 0.2109042853116989 85 51 (0.2667575180530548,0.2109042853116989,3.5142529010772705) (-0.6790399551391602,0.6312341690063477,3.5142531394958496)
168 0.3445039391517639 0.2877216339111328 110 69 (0.3445039391517639,0.2877216339111328,3.486172914505005) (-0.44907912611961365,0.4598016142845154,3.486173152923584)
172 0.44618552923202515 0.3881880044937134 143 93 (0.44618552923202515,0.3881880044937134,3.450117826461792) (-0.15381109714508057,0.23968350887298584,3.45011830329895)
176 0.5268614292144775 0.46789979934692383 169 112 (0.5268614292144775,0.46789979934692383,3.4220380783081055) (0.07614973932504654,0.06825089454650879,3.4220383167266846)
180 0.5558229088783264 0.4965151846408844 178 119 (0.5558229088783264,0.4965151846408844,3.4120688438415527) (0.1577918976545334,0.0073877982795238495,3.412069082260132)
184 0.5529048442840576 0.4963334798812866 177 119 (0.5529048442840576,0.4963334798812866,3.412111520767212) (0.14954550564289093,0.007773112505674362,3.41211199760437)
188 0.5418411493301392 0.49564453959465027 173 119 (0.5418411493301392,0.49564453959465027,3.41227388381958) (0.11827745288610458,0.00923412386327982,3.412274122238159)
192 0.5200009346008301 0.4942845404148102 166 119 (0.5200009346008301,0.4942845404148102,3.4125943183898926) (0.05654440075159073,0.012118619866669178,3.4125945568084717)
196 0.4881352484226227 0.49230024218559265 156 118 (0.4881352484226227,0.49230024218559265,3.4130618572235107) (-0.03354731947183609,0.01632818579673767,3.41306209564209)
200 0.44983023405075073 0.4899149537086487 144 118 (0.44983023405075073,0.4899149537086487,3.4136240482330322) (-0.1418771594762802,0.021389931440353394,3.4136242866516113)
204 0.3985861837863922 0.46259212493896484 128 111 (0.3985861837863922,0.46259212493896484,3.422973871231079) (-0.2875777781009674,0.07955776154994965,3.422974109649658)
208 0.32858821749687195 0.38835787773132324 105 93 (0.32858821749687195,0.38835787773132324,3.449162721633911) (-0.4897889196872711,0.23925316333770752,3.4491629600524902)
212 0.25045135617256165 0.2830848693847656 80 68 (0.25045135617256165,0.2830848693847656,3.4871606826782227) (-0.7209112048149109,0.4699781835079193,3.4871609210968018)
216 0.18049147725105286 0.1765984147787094 58 42 (0.18049147725105286,0.1765984147787094,3.5265297889709473) (-0.9334360957145691,0.7086071372032166,3.5265300273895264)
220 0.13263724744319916 0.09838349372148514 42 24 (0.13263724744319916,0.09838349372148514,3.5560462474823) (-1.082223892211914,0.8873496651649475,3.556046485900879)
224 0.1123766154050827 0.06379368901252747 36 15 (0.1123766154050827,0.06379368901252747,3.569265127182007) (-1.1461548805236816,0.9673565626144409,3.569265365600586)
228 0.13460984826087952 0.08706487715244293 43 21 (0.13460984826087952,0.08706487715244293,3.5604307651519775) (-1.077739953994751,0.9134824275970459,3.5604310035705566)
232 0.23746898770332336 0.1972687542438507 76 47 (0.23746898770332336,0.1972687542438507,3.5191614627838135) (-0.7653751373291016,0.6619303822517395,3.5191619396209717)
236 0.410673588514328 0.382841020822525 131 92 (0.410673588514328,0.382841020822525,3.451788902282715) (-0.2554340362548828,0.25126710534095764,3.451789379119873)
240 0.6138637065887451 0.6005401015281677 196 144 (0.6138637065887451,0.6005401015281677,3.3759686946868896) (0.31844788789749146,-0.2108887881040573,3.3759689331054688)
244 0.7872001528739929 0.7862535119056702 252 189 (0.7872001528739929,0.7862535119056702,3.3138725757598877) (0.788451611995697,-0.5893895626068115,3.313872814178467)
248 0.8827971816062927 0.8886768817901611 282 213 (0.8827971816062927,0.8886768817901611,3.2805933952331543) (1.0403409004211426,-0.7922402620315552,3.2805936336517334)
252 0.8864582180976868 0.9003920555114746 284 216 (0.8864582180976868,0.9003920555114746,3.2767796516418457) (1.0490696430206299,-0.8151705861091614,3.276779890060425)
256 0.8191627860069275 0.8896563649177551 262 214 (0.8191627860069275,0.8896563649177551,3.2798349857330322) (0.8671990036964417,-0.7940532565116882,3.2798352241516113)
260 0.6939826607704163 0.866147518157959 222 208 (0.6939826607704163,0.866147518157959,3.286698341369629) (0.5281744003295898,-0.7477075457572937,3.286698579788208)
264 0.5420728325843811 0.8299811482429504 173 199 (0.5420728325843811,0.8299811482429504,3.297595977783203) (0.11493537575006485,-0.6760866045951843,3.2975962162017822)
268 0.4085180163383484 0.7846209406852722 131 188 (0.4085180163383484,0.7846209406852722,3.311765193939209) (-0.25098612904548645,-0.5856554508209229,3.311765432357788)
272 0.3284147083759308 0.7351599335670471 105 176 (0.3284147083759308,0.7351599335670471,3.3278181552886963) (-0.4730360507965088,-0.4862266182899475,3.3278183937072754)
276 0.31305792927742004 0.6847294569015503 100 164 (0.31305792927742004,0.6847294569015503,3.344820499420166) (-0.5180056095123291,-0.3839058578014374,3.344820737838745)
280 0.33275511860847473 0.6154434680938721 106 148 (0.33275511860847473,0.6154434680938721,3.368760585784912) (-0.46674275398254395,-0.24163244664669037,3.3687610626220703)
284 0.37765857577323914 0.5252790451049805 121 126 (0.37765857577323914,0.5252790451049805,3.4005751609802246) (-0.3446517884731293,-0.05341077595949173,3.4005753993988037)
288 0.4466090500354767 0.42979082465171814 143 103 (0.4466090500354767,0.42979082465171814,3.435091257095337) (-0.15193596482276917,0.14984700083732605,3.435091495513916)
292 0.5321792960166931 0.3500148355960846 170 84 (0.5321792960166931,0.3500148355960846,3.464684009552002) (0.09236219525337219,0.32287007570266724,3.464684247970581)
296 0.6241232752799988 0.3016660511493683 200 72 (0.6241232752799988,0.3016660511493683,3.4831786155700684) (0.35816526412963867,0.4292285740375519,3.4831788539886475)
300 0.7147035598754883 0.2895260453224182 229 69 (0.7147035598754883,0.2895260453224182,3.4883780479431152) (0.6204650402069092,0.4561815857887268,3.4883782863616943)
304 0.8225288391113281 0.3250984847545624 263 78 (0.8225288391113281,0.3250984847545624,3.4982664585113525) (0.9347081780433655,0.38015636801719666,3.4982666969299316)
308 0.961952269077301 0.41775208711624146 308 100 (0.961952269077301,0.41775208711624146,3.53353214263916) (1.3522616624832153,0.18057173490524292,3.5335323810577393)
312 1.1103876829147339 0.5476299524307251 355 131 (1.1103876829147339,0.5476299524307251,3.595600128173828) (1.818158507347107,-0.10640629380941391,3.5956003665924072)
316 1.2350103855133057 0.6771930456161499 395 163 (1.2350103855133057,0.6771930456161499,3.679224967956543) (2.240291118621826,-0.4050595760345459,3.679225206375122)
320 1.3102214336395264 0.7702024579048157 419 185 (1.3102214336395264,0.7702024579048157,3.773770809173584) (2.532991886138916,-0.6335496306419373,3.773771047592163)
324 1.3292176723480225 0.8097199201583862 425 194 (1.3292176723480225,0.8097199201583862,3.8690974712371826) (2.6578640937805176,-0.7445513010025024,3.8690977096557617)
328 1.2569724321365356 0.7882780432701111 402 189 (1.2569724321365356,0.7882780432701111,3.9760854244232178) (2.4933910369873047,-0.7121689915657043,3.976085662841797)
332 1.010893702507019 0.6946566700935364 323 167 (1.010893702507019,0.6946566700935364,4.131057262420654) (1.7484225034713745,-0.49962741136550903,4.131057262420654)
336 0.6488389372825623 0.552779495716095 208 133 (0.6488389372825623,0.552779495716095,4.318017482757568) (0.5324214100837708,-0.14160074293613434,4.318017482757568)
340 0.27578821778297424 0.40489453077316284 88 97 (0.27578821778297424,0.40489453077316284,4.500725746154785) (-0.8359793424606323,0.26595228910446167,4.500726222991943)
344 -0.009132237173616886 0.2912716269493103 -3 70 (-0.009132237173616886,0.2912716269493103,4.639054775238037) (-1.9566569328308105,0.6016262173652649,4.639055252075195)
348 -0.1554197072982788 0.23273344337940216 -50 56 (-0.1554197072982788,0.23273344337940216,4.709771156311035) (-2.557253837585449,0.782096266746521,4.709771156311035)
352 -0.1676015704870224 0.23084263503551483 -54 55 (-0.1676015704870224,0.23084263503551483,4.707013130187988) (-2.6032588481903076,0.787168025970459,4.707013130187988)
356 -0.1200825646519661 0.27439963817596436 -38 66 (-0.1200825646519661,0.27439963817596436,4.616003036499023) (-2.371211051940918,0.6470259428024292,4.616003036499023)
360 -0.026214901357889175 0.3604409992694855 -8 87 (-0.026214901357889175,0.3604409992694855,4.44618558883667) (-1.9382299184799194,0.3855327069759369,4.44618558883667)
364 0.09859734028577805 0.4748467803001404 32 114 (0.09859734028577805,0.4748467803001404,4.238835334777832) (-1.4095529317855835,0.06624544411897659,4.23883581161499)
368 0.22021466493606567 0.5863240957260132 70 141 (0.22021466493606567,0.5863240957260132,4.054588317871094) (-0.9397802352905273,-0.21746763586997986,4.054588317871094)
372 0.3003266155719757 0.6597565412521362 96 158 (0.3003266155719757,0.6597565412521362,3.941727638244629) (-0.6520207524299622,-0.3912561237812042,3.941727876663208)
376 0.3191782832145691 0.677036464214325 102 162 (0.3191782832145691,0.677036464214325,3.91607666015625) (-0.5866193175315857,-0.43075433373451233,3.916076898574829)
380 0.3191782832145691 0.677036464214325 102 162 (0.3191782832145691,0.677036464214325,3.91607666015625) (-0.5866193175315857,-0.43075433373451233,3.916076898574829)
384 0.3191782832145691 0.677036464214325 102 162 (0.3191782832145691,0.677036464214325,3.91607666015625) (-0.5866193175315857,-0.43075433373451233,3.916076898574829)
388 0.3191782832145691 0.677036464214325 102 162 (0.3191782832145691,0.677036464214325,3.91607666015625) (-0.5866193175315857,-0.43075433373451233,3.916076898574829)
392 0.3191782832145691 0.677036464214325 102 162 (0.3191782832145691,0.677036464214325,3.91607666015625) (-0.5866193175315857,-0.43075433373451233,3.916076898574829)
396 0.3191782832145691 0.677036464214325 102 162 (0.3191782832145691,0.677036464214325,3.91607666015625) (-0.5866193175315857,-0.43075433373451233,3.916076898574829)
