0224,(3.2379892555860277, 3.499580373741411),(3.292763147914238, 3.5223140312792225),(0.13805960718658028, 0.14793571029399533),(0.1368759750185502, 0.14620301283490655)
0232,(3.2379892555860277, 3.499580373741411),(3.292763147914238, 3.5223140312792225),(0.22381587640493406, 0.23284860115304706),(0.22274040947239104, 0.23408407271712028)
0240,(0.6176336940898999, 0.6116163254874392),(0.6178833954104253, 0.6166888826684873),(0.6179173852114985, 0.6161314469853654),(0.6181694264627446, 0.6211955433083429)
0248,(0.861167882300024, 0.8516877229041231),(0.8626769437900592, 0.8568396740785866),(0.8606352032288793, 0.8551045605411705),(0.8621382286008314, 0.860224967535121)
0256,(3.2379892555860277, 3.499580373741411),(3.292763147914238, 3.5223140312792225),(0.8106038400118887, 0.8671244426817943),(0.8117796963618202, 0.8717988928993221)
0264,(0.5518049115466601, 0.8428329004409518),(0.5520456906349196, 0.846427030927789),(0.5523381852745635, 0.8468715354510286),(0.5525864562233034, 0.8504362870465276)
0272,(0.3258039875651457, 0.7615525204060316),(0.3260674885048722, 0.7652813230110649),(0.3255700790599172, 0.7665058686108217),(0.3258615837247705, 0.7702214098385252)
0280,(0.32345434903445947, 0.6405713634074257),(0.3231623195847426, 0.6445214571921878),(0.3245966556847337, 0.6453104440820729),(0.32432190347432854, 0.6492586487070555)
0288,(0.43229575005363685, 0.44336268349892904),(0.4318275673489782, 0.44761229633166444),(0.4319199237901503, 0.4480032584017768),(0.4314519389821534, 0.45226546270162116)
0296,(0.6111457309841839, 0.30491077864499205),(0.6111973491482092, 0.3087071995845021),(0.6120548434115212, 0.30858793301869003),(0.6121126629835669, 0.3124266456346041)
0304,(0.8048522424649927, 0.31871350518024255),(0.805295490301492, 0.3224934189110087),(0.8055208778800858, 0.32246922110201215),(0.8059811344159158, 0.3263033990552895)
0312,(3.2379892555860277, 3.499580373741411),(3.292763147914238, 3.5223140312792225),(1.0263927454203254, 0.4981090144036797),(1.0282387520715779, 0.503765398047459)
0320,(1.4092116083327908, 1.6979220050752937),(1.4136147074993721, 1.6951359296125448),(1.119013449780164, 0.6373837075407263),(1.1219769646733782, 0.6442265447074624)
0328,(1.0663483607921485, 1.3950101379904485),(1.0682840759268777, 1.3940179223087),(1.0964396727661723, 0.6496446977839372),(1.0993322047882355, 0.6565078570994158)
0336,(0.6380655839216973, 0.48939313188361266),(0.6383581795574993, 0.49451277489404877),(0.6388047832483874, 0.4934311441538435),(0.6391025249868858, 0.4985638693558605)
0344,(0.04329403423508005, 0.28277158306679784),(0.040977630852514046, 0.2813614061113392),(0.0425082523828797, 0.28638545801852255),(0.04019634274836825, 0.2850305166089082)
0352,(-0.013557685428564614, 0.27271987499459605),(-0.016898283739340325, 0.268179966191862),(-0.014535345529590238, 0.27366528738548856),(-0.017893738784237723, 0.26908880542970093)
0360,(0.0414262403229122, 0.16021245529138328),(0.03906636535861896, 0.15465493081608672),(0.024864182431549864, 0.3541034790034794),(0.02275403240788476, 0.3536311312836964)
0368,(0.20305934043474227, 0.5573439677066552),(0.20250884293100846, 0.5608337891374122),(0.20258024473736924, 0.5617666580799727),(0.20205423251382282, 0.5652692917949091)
0376,(0.30346692809009923, 0.6556142326354717),(0.30326056467365614, 0.6595073593819101),(0.303856328299541, 0.6583367014947434),(0.30366158334848503, 0.6622284339518996)
0384,(0.30440980447650423, 0.6554334744946773),(0.3042011844063621, 0.6593285924004162),(0.30361268965890265, 0.6587586468644346),(0.3034202420229213, 0.6626495739806026)
0392,(0.30432481803351097, 0.6552444787577176),(0.30411548578038206, 0.6591395761624148),(0.3034738855422874, 0.6587781060564692),(0.30328175085435927, 0.662668755079405)
