20 0.4005207419395447 0.5154941082000732 128 124 (0.4005207419395447,0.5154941082000732,2.0170090198516846) (-0.23169127106666565,-0.027064824476838112,2.0170090198516846)
30 0.27242761850357056 0.4009788930416107 87 96 (0.27242761850357056,0.4009788930416107,2.323359966278076) (-0.610527753829956,0.19923925399780273,2.323359966278076)
40 0.4640835225582123 0.4374608099460602 149 105 (0.4640835225582123,0.4374608099460602,2.22013258934021) (-0.09207510203123093,0.12024357169866562,2.22013258934021)
50 0.587577223777771 0.49730098247528076 188 119 (0.587577223777771,0.49730098247528076,2.038703680038452) (0.2061649113893509,0.004765322431921959,2.038703680038452)
60 0.5578977465629578 0.6135844588279724 179 147 (0.5578977465629578,0.6135844588279724,1.770024299621582) (0.11833415925502777,-0.17411206662654877,1.770024299621582)
70 0.17435979843139648 0.7352526187896729 56 176 (0.17435979843139648,0.7352526187896729,1.5602668523788452) (-0.5866867303848267,-0.3178805410861969,1.5602668523788452)
80 0.40712323784828186 0.7850524187088013 130 188 (0.40712323784828186,0.7850524187088013,1.4696828126907349) (-0.15761591494083405,-0.3628097474575043,1.4696828126907349)
90 0.7606518268585205 0.7382904291152954 243 177 (0.7606518268585205,0.7382904291152954,1.6123900413513184) (0.48528873920440674,-0.33274176716804504,1.6123900413513184)
100 0.8215492367744446 0.4679311513900757 263 112 (0.8215492367744446,0.4679311513900757,2.1274845600128174) (0.7899203300476074,0.0590854212641716,2.1274845600128174)
110 0.529043972492218 0.3932451009750366 169 94 (0.529043972492218,0.3932451009750366,2.3114871978759766) (0.07752051204442978,0.21370266377925873,2.3114871978759766)
