0000,(0.4401510808330342, 0.5028032388760253),(0.43982813386348774, 0.5065378491615429),(0.43985969653318735, 0.506883024128749),(0.43954231469802707, 0.5106212073984273)
0004,(0.41753786396617043, 0.5038331805561622),(0.4172207191572328, 0.5075017108392903),(0.4185726095658455, 0.5063475628484078),(0.4182589824407552, 0.5100221238322105)
0008,(0.3584627659439694, 0.5012574122616897),(0.3581510906814871, 0.5047420594676306),(0.3572640573060606, 0.5036048371030286),(0.35695696067111626, 0.5070896573371884)
0012,(0.28361417167585135, 0.499619556759094),(0.28330474494439795, 0.5028596282404607),(0.2820806037790118, 0.5033113411092511),(0.281780432436598, 0.5065557527880997)
0016,(0.2279336568439554, 0.49975942905024695),(0.22762075930247194, 0.5028060365031446),(0.22755109882002422, 0.5016138641711376),(0.22724380188199778, 0.5046656150242164)
0020,(0.20982020740965224, 0.49796243295678444),(0.20949795065194232, 0.5009348880003555),(0.2080395142304714, 0.5025527477424998),(0.20773181242014793, 0.5055364980598398)
0024,(0.2085791661253742, 0.5260788917087549),(0.20835006919346277, 0.5291480953705896),(0.2077894787589063, 0.5293568909716477),(0.20757162244238003, 0.5324340832894703)
0028,(3.2379892555860277, 3.499580373741411),(3.242515346270606, 3.5006806806315645),(0.20572891963048034, 0.6087069192632379),(0.20580044183648782, 0.6119577008501427)
0032,(0.20426135526895717, 0.7066522801183992),(0.20473563053572263, 0.7099512686109877),(0.20382015647123497, 0.7115249745688361),(0.2043165732740393, 0.7148226701338842)
0036,(0.20271282047117367, 0.7877029758839766),(0.2035586233775839, 0.7909330696672687),(0.2022487790866503, 0.7913788711599188),(0.20311345521711033, 0.7946050940709908)
0040,(0.2023587760727481, 0.8165647550395136),(0.20334433040641064, 0.8197505059728982),(0.20192466118696428, 0.8204402513468025),(0.20293061985706817, 0.8236207833694538)
0044,(0.2184733544894475, 0.816807830707547),(0.2194058472132312, 0.8199371338108303),(0.21761016721880422, 0.8205297710031245),(0.2185630844902704, 0.8236540194266007)
0048,(0.2678272649599909, 0.817376759631895),(0.2686018060823785, 0.8203606092572358),(0.26783178634284877, 0.8220071187783571),(0.26862570826819, 0.8249757851062327)
0052,(0.345084205504258, 0.8200055718159065),(0.34563645064343884, 0.8228363106932961),(0.3441618442427772, 0.8232358237683406),(0.3447278975263548, 0.8260522528819965)
0056,(0.4294281371115569, 0.8208682149999085),(0.42975939502236926, 0.8236525080485899),(0.42764847371046244, 0.825550554897371),(0.42799697787452784, 0.8283060368782311)
0060,(0.500829549566908, 0.8229934108548056),(0.5010026519869148, 0.8258166518362353),(0.4996419044414515, 0.8246110625113023),(0.4998210944105401, 0.8274215817551331)
0064,(0.5703974059464887, 0.8228316185563194),(0.5704340843253952, 0.8257788465921099),(0.5698136451542517, 0.8260189196797945),(0.5698568930634065, 0.8289408282157549)
0068,(0.6508617399339887, 0.8190655728176037),(0.6507640924565452, 0.8222625822649885),(0.6506663891937139, 0.8231916985428804),(0.6505742063201856, 0.8263556980924198)
