0000,(0.43984529068704337, 0.5027812990507659),(0.4398690353137913, 0.5068768804254074),(0.43985969653318735, 0.506883024128749),(0.43988288471942116, 0.5109750003304583)
0004,(0.41770995095177543, 0.5026846781139338),(0.4177065759872871, 0.5067302189039888),(0.4185726095658455, 0.5063475628484078),(0.41857034653130576, 0.5103924982360137)
0008,(0.35817493854253213, 0.5015200116540508),(0.35805419489108736, 0.50539638120586),(0.3572640573060606, 0.5036048371030286),(0.3571418872310832, 0.507478011526062)
0012,(0.283842444856349, 0.4991886302988151),(0.2834680011594477, 0.5027672299015455),(0.2820806037790118, 0.5033113411092511),(0.28170407458354463, 0.5068861884452898)
0016,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.22755109882002422, 0.5016138641711376),(0.2268946449031417, 0.5048934377507377)
0020,(0.2094845383675783, 0.4988707524224323),(0.20870790595146405, 0.5020277155806676),(0.2080395142304714, 0.5025527477424998),(0.20726323316913442, 0.5057106070495376)
0024,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.2077894787589063, 0.5293568909716477),(0.20708710337471636, 0.5325841238781237)
0028,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.20572891963048034, 0.6087069192632379),(0.20527155319152834, 0.6120787982412419)
0032,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.20382015647123497, 0.7115249745688361),(0.2037626298105648, 0.7149999022766229)
0036,(0.20319952339871383, 0.7896665705525616),(0.20350709679516754, 0.7931745928259),(0.2022487790866503, 0.7913788711599188),(0.2025650160293666, 0.7948888693111495)
0040,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.20192466118696428, 0.8204402513468025),(0.2023908958694527, 0.8239561167147649)
0044,(0.21784878159539023, 0.8164426765137154),(0.2182814681216838, 0.8199191337111658),(0.21761016721880422, 0.8205297710031245),(0.21806301925112148, 0.824005448596969)
0048,(0.2691318355174914, 0.8182827543715008),(0.2695162625452525, 0.8216338732504145),(0.26783178634284877, 0.8220071187783571),(0.2682319671059483, 0.8253549330866834)
0052,(0.3445169810521498, 0.8200431383712743),(0.34479363651911665, 0.823223617711812),(0.3441618442427772, 0.8232358237683406),(0.3444465488314963, 0.8264058476500766)
0056,(0.42907585957886774, 0.8222803395892022),(0.42920591437675926, 0.8253010467711204),(0.42764847371046244, 0.825550554897371),(0.42778467090278216, 0.8285568039124946)
0060,(0.5001916086304821, 0.8235100969809617),(0.5001869373343912, 0.8264327763255155),(0.4996419044414515, 0.8246110625113023),(0.4996385119440552, 0.8275275611487749)
0064,(0.5698266674072436, 0.822161972521078),(0.5696864472559886, 0.8250366567346048),(0.5698136451542517, 0.8260189196797945),(0.5696717139344236, 0.828866989907366)
0068,(0.650962268792644, 0.8189817370894126),(0.6506632397543202, 0.8218497847673998),(0.6506663891937139, 0.8231916985428804),(0.6503639560087573, 0.8260285286210904)
0072,(0.7220275846259554, 0.8171557379563787),(0.7215833725033434, 0.8200363816336567),(0.7224257305197881, 0.8196543960690357),(0.7219777404818555, 0.8225160841212196)
0076,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.7670655068258228, 0.8171911964700866),(0.766522799276975, 0.8200786573156997)
0080,(0.7840585105814721, 0.8137926248993448),(0.783481351333736, 0.8167093713895284),(0.7831194875759158, 0.8159694435981157),(0.7825418761963219, 0.8188696034991989)
0084,(0.7825683189187123, 0.7981722128814088),(0.7820127186690289, 0.8012034768003855),(0.7824647937654592, 0.8001027476578115),(0.7819072426788951, 0.8031200558457683)
0088,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.7822098437786109, 0.7495515345167054),(0.7817047779939454, 0.752908746337877)
0092,(0.7835136644400675, 0.6682098121819919),(0.783060853561826, 0.6719956992809524),(0.782885126833134, 0.6702957004979515),(0.7824330608871279, 0.6740727876323769)
0096,(0.7825856246321472, 0.5857667540327993),(0.7821483718329014, 0.5898207989971602),(0.7817842037654656, 0.5870285176158043),(0.7813496242503029, 0.5910806488100915)
0100,(0.7806899164923451, 0.5055808376425381),(0.7802219173996321, 0.5097160993670806),(0.7804073367126985, 0.5154632606054392),(0.779947842368792, 0.5195996851174687)
0104,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.77873873939395, 0.44350718501106434),(0.7782115599809625, 0.4475711505516795)
0108,(1.710884205601906, 0.5997133400527357),(1.7025658393997665, 0.5981137860189889),(0.7758942915575529, 0.3604220354390524),(0.7752331164636479, 0.3641875705395554)
0112,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.7723615354624818, 0.2834627243881922),(0.7715198404485766, 0.2867257807177086)
0116,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.7702293800253843, 0.23392642714911904),(0.7692378578712991, 0.2367369624372364)
0120,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.7693471145692103, 0.21633861164589097),(0.7682968381249493, 0.21896312639842286)
0124,(0.7506907978392878, 0.16694897319855495),(0.7495796482620647, 0.16907078810420528),(0.755378470335808, 0.21549761689316815),(0.7544210698325171, 0.21818753421372206)
0128,(0.7086355944301057, 0.21201139211498732),(0.7079616908432131, 0.2148866890069765),(0.7096696686396209, 0.2136642858137825),(0.7089945704414946, 0.21655258565803281)
0132,(0.6375553158659182, 0.20817345057596892),(0.6372376956519825, 0.2112632672734669),(0.6378915686144522, 0.21030717021933865),(0.6375767561742927, 0.21341707013964317)
0136,(0.5585550010535285, 0.2061194087442315),(0.558510329722361, 0.2093360753953275),(0.559687241572091, 0.20933189073170366),(0.5596431343550128, 0.21257698257408175)
0140,(0.4923742419480521, 0.20530443459660397),(0.4924399515530573, 0.20851057223078295),(0.49260961581554996, 0.20859086961938678),(0.49267651034609106, 0.2118260459561112)
0144,(0.42660738697962586, 0.20608354852060473),(0.4266576685040424, 0.2091607527828807),(0.4255727563568228, 0.20876419192171558),(0.4256214868876653, 0.21186112018643288)
0148,(0.34928397182089954, 0.20823721928855798),(0.3491240542275924, 0.21097021108155056),(0.3492037811128661, 0.21011442065840402),(0.349042927213969, 0.21286346303820336)
0152,(0.2824481228682689, 0.21160429642800338),(0.2818988498110473, 0.21383172898897063),(0.28198834030950337, 0.21301314225585433),(0.28143543394996673, 0.21524949096450285)
0156,(0.2398369912209608, 0.21522345884276062),(0.23891323016148958, 0.2170069942176054),(0.23878687915667074, 0.2165846582039208),(0.23785284886765234, 0.21836891295452032)
0160,(0.226364800913486, 0.21682935957902294),(0.2252985282953497, 0.2184511760826764),(0.22539751823654885, 0.2183760264456529),(0.22432127709104188, 0.2200010462966091)
0164,(0.24963236550422563, 0.2372695999705372),(0.24881036152933778, 0.23938644322932734),(0.24881938006369042, 0.23936159336305285),(0.24799055316798313, 0.24148812380627915)
0168,(0.3225893168114764, 0.3030362165769134),(0.32228718080258245, 0.30626048920863713),(0.32240687042010663, 0.3046480654297328),(0.32210384828019833, 0.30787975752758)
0172,(0.4301909814589062, 0.3990884066597964),(0.4302193732648023, 0.4031201285704016),(0.42953635868084916, 0.4027609783441184),(0.4295630696024486, 0.4067970129277232)
0176,(0.5203970039587724, 0.48009935879503196),(0.5204599915176908, 0.48434405352718124),(0.519866092526772, 0.4844091201948677),(0.5199278414955613, 0.4886505288852572)
0180,(0.551117224671168, 0.50812427860613),(0.5511572048319318, 0.5123724986678055),(0.5510337430375363, 0.5130716304951506),(0.5510719938268736, 0.5173132555039768)
0184,(0.5481468693496367, 0.5097011801092617),(0.5481881932392678, 0.5139450295064241),(0.5480250440207715, 0.5138003911315949),(0.5480649486687974, 0.5180386108557062)
0188,(0.535501978078528, 0.5099013349521222),(0.5355499574865585, 0.5141338066149017),(0.5361587911275794, 0.514236016183226),(0.536204888128951, 0.5184632293047358)
0192,(0.513132922927082, 0.5098171174225676),(0.5131872584854436, 0.5140256554116456),(0.5128728807731426, 0.5134605547378266),(0.5129259727118698, 0.5176639639318978)
0196,(0.4784091695192738, 0.5080559310932027),(0.47845930649986723, 0.5122178902324606),(0.47882490528363286, 0.5123524545573424),(0.478874000509137, 0.5165099431049616)
0200,(0.4378271129637952, 0.5079144266453752),(0.43784806721932235, 0.5120011693082025),(0.4385009763061305, 0.5116472225032229),(0.4385221596954487, 0.5157317200851876)
0204,(0.3828813232584789, 0.48175344540380305),(0.3828139084007671, 0.48570985541500367),(0.38323200704533145, 0.4848764833890007),(0.3831658461304914, 0.48883401858623365)
0208,(0.30927269069605634, 0.4087901099118434),(0.3089326341751151, 0.4123414402490444),(0.30864372888466063, 0.4106705015523904),(0.30830172727987826, 0.41422303562824947)
0212,(0.2333910284651841, 0.31000000618720147),(0.23246631446945099, 0.3125089042428002),(0.2334107983564362, 0.31276668561973575),(0.23248903028420642, 0.3152943223832785)
0216,(3.2379892555860277, 3.499580373741411),(3.2413236086421, 3.489658446636769),(0.1777291344840788, 0.22444580754954702),(0.1760358734558909, 0.2253812304509044)
